field;region;land_type;fertility_score;season;crop;crop_predecessor;crop_yearold;area;hybrid;reproduction;seed_origin;technology;yield_plan;p2o5;k2o;humus;ph
40.16.08.051.02;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;5,36;;;;;;38,00;79,50;2,20;4,85
40.16.08.052.00;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Кукуруза силос;;35,74;Смесь сортов;Смесь репродукций;Свои + покупные;;;50,00;69,00;1,80;5,50
40.16.08.053.00;Калуга;пашня;4;2023;Пастбище на пашне;Пастбище на пашне;;19,73;;;;;;46,00;97,00;1,20;4,60
40.16.08.054.00;Калуга;пашня;4;2023;Пастбище на пашне;Пастбище на пашне;;9,62;;;;;;52,00;92,00;1,10;4,70
40.16.08.055.00;Калуга;пашня;4;2023;Кормовые бобы;Лён масличный;;14,48;;;Покупные;классическая с плугом;1,20;174,00;102,00;2,30;4,70
40.16.08.056.00;Калуга;пашня;4;2023;Клевер кр.пр.лет корм;Смесь зерн.и зернобоб.фураж;2;47,58;;;;;3,07;106,00;65,00;1,40;4,60
40.16.08.057.00;Калуга;пашня;4;2023;Пастбище на пашне;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;;36,16;;;;;;128,00;67,00;1,60;4,80
40.16.08.058.00;Калуга;пашня;4;2023;Пастбище на пашне;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;;15,63;;;;;;141,00;115,00;1,60;5,10
40.16.08.059.00;Калуга;пашня;4;2023;Пастбище на пашне;Мн.травосм.пр.лет корм;;25,06;;;;;;157,00;66,00;1,60;5,50
40.16.08.060.00;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;66,07;;;;;;;;;
40.16.08.061.00;Калуга;пашня;4;2023;Мн.травосм.1 г.ж.корм;Клевер кр.пр.лет корм;1;17,11;;;;;;48,00;57,00;2,20;4,70
40.16.08.063.01;Калуга;пашня;4;2023;Оз.пшеница мягкая;Пар;;65,00;Московская 39;;Свои;классическая с плугом;1,98;72,67;94,00;1,93;5,07
40.16.08.063.02;Калуга;пашня;4;2023;Кормовые бобы;Гречиха;;18,20;;;Покупные;классическая с плугом;1,20;72,67;94,00;1,93;5,07
40.16.08.063.03;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;12,79;;;;;;72,67;94,00;1,93;5,07
40.16.08.063.04;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;56,79;;;;;;72,67;94,00;1,93;5,07
40.16.08.063.05;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;1,72;;;;;;72,67;94,00;1,93;5,07
40.16.08.063.06;Калуга;пашня;4;2023;Оз.рапс;;;4,30;;ЭС;Покупные;классическая с плугом;;72,67;94,00;1,93;5,07
40.16.08.063.07;Калуга;пашня;4;2023;Кормовые бобы;;;8,00;;;Покупные;классическая с плугом;1,20;72,67;94,00;1,93;5,07
40.16.08.064.00;Калуга;пашня;4;2023;Кормовые бобы;Гречиха;;70,73;;;Покупные;классическая с плугом;1,20;49,00;59,00;2,20;4,90
40.16.08.065.01;Калуга;пашня;4;2023;Пастбище на пашне;Пастбище на пашне;;51,95;;;;;;;;;
40.16.08.065.02;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Пастбище на пашне;2;22,20;;;;;3,00;;;;
40.16.08.066.00;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;32,06;;;;;;;;;
40.16.08.067.00;Калуга;пашня;4;2023;Овёс с подс.(пастб.травосмесь);"Гречиха; Кукуруза силос";;58,48;Макс;ЭС;Покупные;;;43,00;64,00;2,30;5,20
40.16.08.068.00;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Кукуруза силос;;63,87;Смесь сортов;Смесь репродукций;Свои + покупные;;;41,00;73,00;2,30;5,30
40.16.08.069.00;Калуга;пашня;4;2023;Одн.тр.(смеси з.и з.б.)с подс.(кл.кр.+тим.корм)корм;Оз.пшеница спельта;;32,70;Смесь сортов;Смесь репродукций;Свои + покупные;классическая с плугом;;110,00;56,00;1,50;5,30
40.16.08.070.00;Калуга;пашня;4;2023;Одн.тр.(смеси з.и з.б.)с подс.(кл.кр.+тим.корм)корм;Оз.пшеница мягкая;;41,52;Смесь сортов;Смесь репродукций;Свои + покупные;классическая с плугом;;64,00;53,00;1,80;4,80
40.16.08.071.00;Калуга;пашня;4;2023;Клевер кр.пр.лет корм;Смесь зерн.и зернобоб.фураж;2;52,70;;;;;3,07;112,00;57,00;1,30;4,90
40.16.08.072.00;Калуга;пашня;4;2023;Пастбище на пашне;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;;13,39;;;;;;153,00;90,00;1,50;5,80
40.16.08.073.00;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;29,21;;;;;;;;;
40.16.08.074.00;Калуга;пашня;4;2023;Оз.пшеница мягкая;Мн.тр.разн.бот.сост.пр.лет корм;;39,25;Московская 39;;;;1,98;84,00;64,00;2,20;5,40
40.16.08.075.00;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;25,59;;;;;;;;;
40.16.08.076.00;Калуга;пашня;4;2023;Клевер кр.пр.лет корм;Клевер кр.1 г.ж.сем.;2;49,69;;;;;3,07;62,00;81,00;1,30;4,70
40.16.08.077.00;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Люцерна пр.лет корм;0;65,76;;;;;3,00;58,00;59,00;1,30;5,40
40.16.08.078.00;Калуга;пашня;4;2023;Клевер кр.пр.лет корм;Клевер кр.1 г.ж.корм;0;11,47;;;;;3,07;110,00;94,00;1,80;5,00
40.16.08.079.01;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Мн.травосм.1 г.ж.корм;2;32,60;;;;;3,00;30,00;98,00;1,80;5,00
40.16.08.079.02;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;234,00;;;;;;30,00;98,00;1,80;5,00
40.16.08.080.00;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Мн.тр.разн.бот.сост.пр.лет корм;0;125,65;;;;;3,00;96,50;90,75;2,40;5,10
40.16.08.081.00;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Мн.травосм.1 г.ж.корм;2;5,33;;;;;3,00;131,50;111,00;2,40;5,10
40.16.08.083.00;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Оз.рожь;;89,37;Смесь сортов;;Свои + покупные;классическая с плугом;;87,00;71,00;1,90;4,90
40.16.08.084.01;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Оз.пшеница мягкая;;17,19;Смесь сортов;;Свои + покупные;классическая с плугом;;65,50;125,00;1,65;4,60
40.16.08.084.02;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;2,36;;;;;;65,50;125,00;1,65;4,60
40.16.08.084.03;Калуга;пашня;4;2023;Пар;Пар;;25,15;;;;;;65,50;125,00;1,65;4,60
40.16.08.084.04;Калуга;пашня;4;2023;Пар;Пар;;8,16;;;;;;65,50;125,00;1,65;4,60
40.16.08.086.01;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Оз.пшеница мягкая;;21,80;(нет сорта);Смесь репродукций;Свои;классическая с плугом;;46,00;106,00;1,70;4,30
40.16.08.086.02;Калуга;пашня;2;2023;Залежь, лес;Залежь, лес;;1,70;;;;;;46,00;106,00;1,70;4,30
40.16.08.087.00;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;8,94;;;;;;;;;
40.16.08.088.00;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Оз.пшеница мягкая;;9,15;Смесь сортов;;Свои + покупные;классическая с плугом;;226,00;123,00;1,90;4,80
40.16.08.089.00;Калуга;пашня;4;2023;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;Оз.пшеница мягкая;;15,71;Смесь сортов;;Свои + покупные;классическая с плугом;;165,00;64,00;1,50;5,00
40.16.08.090.00;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;11,35;;;;;;;;;
40.16.09.001.00;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;144,56;;;;;;;;;
40.16.09.002.00;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;17,55;;;;;;;;;
40.16.09.003.00;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;50,93;Северный;;Покупные;классическая с плугом;;149,00;117,00;1,90;5,10
40.16.09.004.01;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;23,94;Северный;;Покупные;классическая с плугом;;70,50;86,00;1,75;4,90
40.16.09.004.02;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;16,55;;;;;;70,50;86,00;1,75;4,90
40.16.09.004.03;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;4,55;Северный;;Покупные;классическая с плугом;;70,50;86,00;1,75;4,90
40.16.09.004.04;Калуга;пашня;2;2023;Залежь, лес;Залежь, лес;;4,13;;;;;;70,50;86,00;1,75;4,90
40.16.09.005.00;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;5,36;Северный;;Покупные;классическая с плугом;;193,00;104,00;2,30;5,70
40.16.09.006.01;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;25,81;Северный;;Покупные;классическая с плугом;;131,67;150,33;1,80;4,90
40.16.09.006.02;Калуга;пашня;2;2023;Залежь, кустарник;Залежь, кустарник;;6,35;;;;;;131,67;150,33;1,80;4,90
40.16.09.007.00;Калуга;пашня;4;2023;Одн.тр.(смеси з.и з.б.)с подс.(кл.кр.+тим.корм)корм;Оз.пшеница мягкая;;11,71;Смесь сортов;Смесь репродукций;Свои + покупные;минимальная;;271,00;267,00;2,10;5,50
40.16.09.008.00;Калуга;пашня;4;2023;Пар;Пар;;19,11;;;;;;191,00;75,00;1,80;6,40
40.16.09.009.00;Калуга;пашня;4;2023;Лён масличный;Оз.пшеница мягкая;;1,59;Северный;;Покупные;классическая с плугом;;181,00;176,00;2,10;5,40
40.16.09.010.01;Калуга;пашня;4;2023;Клевер кр.пр.лет корм;Клевер кр.пр.лет корм;3;14,60;;;;;3,07;183,00;72,00;2,40;5,80
40.16.09.010.02;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;5,63;;;;;;183,00;72,00;2,40;5,80
40.16.09.011.00;Калуга;пашня;4;2023;Пастбище на пашне;Пастбище на пашне;;14,31;;;;;;76,00;65,00;1,40;5,30
40.16.09.012.00;Калуга;пастбище естественное;4;2023;Залежь, кустарник;Залежь, кустарник;;0,49;;;;;;;;;
40.16.09.013.01;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;23,02;;;;;;179,00;136,00;2,00;6,20
40.16.09.013.02;Калуга;пашня;4;2023;Пастбище на пашне;Одн.тр.овёс с подс.(мн.травосм.корм)корм;;6,93;;;;;;179,00;136,00;2,00;6,20
40.16.09.014.00;Калуга;пашня;4;2023;Залежь, кустарник;Залежь, кустарник;;11,86;;;;;;;;;
40.16.09.015.00;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Мн.тр.разн.бот.сост.пр.лет корм;0;57,56;;;;;3,00;69,00;105,00;1,50;4,50
40.16.09.016.00;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Клевер кр.пр.лет корм;3;8,31;;;;;3,00;138,00;84,00;2,20;5,50
40.16.09.017.01;Калуга;пашня;4;2023;Мн.тр.разн.бот.сост.пр.лет корм;Клевер кр.пр.лет корм;3;21,32;;;;;3,00;78,00;102,00;1,60;5,10
40.16.09.017.02;Калуга;пашня;2;2023;Залежь, кустарник;Залежь, кустарник;;11,46;;;;;;78,00;102,00;1,60;5,10
40.16.09.018.01;Калуга;пашня;;2023;Пар;;;22,94;;;;;;;;;
40.16.09.018.02;Калуга;пашня;;2023;Залежь, кустарник;;;27,01;;;;;;;;;
40.16.11.001.00;Калуга;пашня;4;2023;Одн.тр.(смеси з.и з.б.)с подс.(кл.кр.+тим.корм)корм;Оз.пшеница спельта;;7,77;Смесь сортов;;Свои + покупные;;;91,00;136,00;1,60;5,00
40.16.11.002.00;Калуга;пашня;4;2023;Одн.тр.(смеси з.и з.б.)с подс.(кл.кр.+тим.корм)корм;Смесь зерн.и зернобоб.с подс.(мн.травосм.корм)фураж;;4,99;Смесь сортов;;Свои + покупные;;;58,00;62,00;1,40;4,60
40.16.11.003.01;Калуга;пашня;4;2023;Кормовые бобы;Оз.пшеница спельта;;22,36;;;Покупные;;1,20;76,67;84,33;1,37;5,20
40.16.11.003.02;Калуга;пашня;4;2023;Кормовые бобы;Оз.пшеница спельта;;28,63;;;Покупные;классическая с плугом;1,20;76,67;84,33;1,37;5,20
40.16.11.003.03;Калуга;пашня;4;2023;Одн.тр.оз.пшеница мягк.корм;Пар;;70,27;Московская 39;;Свои;классическая с плугом;;76,67;84,33;1,37;5,20
40.16.11.003.04;Калуга;пашня;4;2023;Залежь, лес;Залежь, лес;;49,79;;;;;;76,67;84,33;1,37;5,20
40.17.02.002.00;Калуга;пашня;2;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;18,42;;;Покупные;классическая с плугом;4,42;;;;
40.17.02.003.00;Калуга;пашня;2;2023;Кукуруза силос;Кукуруза силос;;4,94;П 7043;F1;Покупные;классическая с плугом;7,65;;;;
40.17.03.001.00;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;6,70;Смоленский 29;РС-3;Покупные;классическая с плугом;4,42;;;;
40.17.03.002.00;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;14,10;;;Покупные;классическая с плугом;4,42;;;;
40.17.03.003.00;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;27,77;;;Покупные;классическая с плугом;4,42;;;;
40.17.03.004.00;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;8,94;;;Покупные;классическая с плугом;4,42;;;;
40.17.03.005.00;Калуга;пашня;3;2023;Пар;Оз.пшеница мягкая;;79,70;;;;классическая с плугом;;;;;
40.17.03.006.00;Калуга;пашня;3;2023;Оз.пшеница мягкая;Яр.ячмень;;33,59;Льговская 4;РС-1;Свои;классическая с плугом;5,04;;;;
40.17.03.007.01;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;45,00;;;Покупные;классическая с плугом;4,42;;;;
40.17.03.007.02;Калуга;пашня;3;2023;Залежь, лес;Залежь, лес;;16,57;;;;;;;;;
40.17.03.008.01;Калуга;пашня;3;2023;Одн.тр.райграс одн.с подс.(кл.кр.+тим.корм)корм;Кукуруза силос;;28,00;;;Покупные;классическая с плугом;4,42;;;;
