field,region,land_type,fertility_score,season,crop,crop_predecessor,crop_yearold,area,hybrid,reproduction,seed_origin,technology,yield_plan,p2o5,k2o,humus,ph
63.21.06.022.02,Самара,пашня,3.0,2023,Кукуруза силос,Кукуруза силос,,83.07,,РСт,Покупные,классическая с плугом,5.0,112.71,207.22,9.06,7.55
63.21.06.022.03,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,99.0,Скипетр,,Покупные,,3.5,112.71,207.22,9.06,7.55
63.21.06.022.04,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,24.07,,РСт,Покупные,классическая с плугом,5.0,112.71,207.22,9.06,7.55
63.21.06.022.05,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,96.39,,РСт,Покупные,,5.0,112.71,207.22,9.06,7.55
63.21.06.022.06,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,99.35,Гром,ЭС,Покупные,,3.5,112.71,207.22,9.06,7.55
63.21.06.022.07,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,68.47,Вакула,РС-1,Покупные,нулевая с прямым посевом,3.0,112.71,207.22,9.06,7.55
63.21.06.026.00,Самара,пашня,2.0,2023,Кукуруза силос,Оз.пшеница мягкая,,34.28,,РСт,Покупные,классическая с плугом,5.0,49.39,143.0,6.71,6.6
63.21.06.027.00,Самара,пашня,2.0,2023,Кукуруза силос,Оз.пшеница мягкая,,12.26,,РСт,Покупные,классическая с плугом,5.0,49.39,154.0,6.6,7.37
63.21.06.028.00,Самара,пашня,2.0,2023,Кукуруза силос,Оз.пшеница мягкая,,63.39,,РСт,Покупные,классическая с плугом,5.0,48.91,162.43,7.7,6.71
63.21.06.029.00,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,248.66,(нет сорта),РСт,Покупные,гибридизация,5.0,72.15,111.54,6.88,6.16
63.21.06.030.00,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,39.12,Каскад 166,РСт,Покупные,классическая с плугом,5.0,130.63,166.1,7.37,6.38
63.21.06.031.00,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,72.57,Скипетр,,Покупные,,3.5,76.27,199.83,7.81,6.71
63.21.06.032.00,Самара,пашня,2.0,2023,Оз.пшеница мягкая,Лён масличный,,99.27,Скипетр,,Покупные,,3.5,75.9,187.0,9.68,5.94
63.21.06.033.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,10.12,Вега 87,РС-1,Покупные,классическая с плугом,,99.0,231.0,8.03,7.7
63.21.06.034.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,22.84,Вега 87,РС-1,Покупные,классическая с плугом,,61.6,192.5,8.91,7.81
63.21.06.035.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,4.59,Вега 87,РС-1,Покупные,классическая с плугом,,66.0,245.3,8.8,7.7
63.21.06.036.01,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Кукуруза силос,1.0,15.46,Вега 87,РС-1,Покупные,классическая с плугом,,152.9,192.5,9.35,6.44
63.21.06.036.02,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,1.14,Вега 87,РС-1,Покупные,классическая с плугом,,152.9,192.5,9.35,6.44
63.21.06.037.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,27.58,Вега 87,РС-1,Покупные,классическая с плугом,,261.25,209.0,6.82,7.7
63.21.06.038.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,33.65,Вега 87,РС-1,Покупные,классическая с плугом,,254.65,205.7,6.27,7.59
63.21.06.039.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,137.15,Вега 87,РС-1,Покупные,классическая с плугом,,168.52,282.26,11.0,5.72
63.21.06.040.01,Самара,пашня,2.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,27.25,Вега 87,РС-1,Покупные,классическая с плугом,,181.13,229.17,9.13,6.89
63.21.06.040.02,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Оз.пшеница мягкая,1.0,51.13,Вега 87,РС-1,Покупные,классическая с плугом,,181.13,229.17,9.13,6.89
63.21.06.041.01,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,222.57,Вакула,РС-1,Покупные,нулевая с прямым посевом,3.0,145.92,178.2,10.68,7.88
63.21.06.041.02,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,15.34,Вакула,РС-1,Покупные,классическая с плугом,3.0,145.92,178.2,10.68,7.88
63.21.06.042.01,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,101.4,,РСт,Покупные,классическая с плугом,5.0,68.11,195.25,7.88,6.2
63.21.06.042.02,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,36.69,,РСт,Покупные,классическая с плугом,5.0,68.11,195.25,7.88,6.2
63.21.06.043.01,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,76.76,Скипетр,РС-3,Свои,минимальная,3.5,75.51,187.16,7.57,5.94
63.21.06.043.02,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,105.85,Скипетр,ЭС,Покупные,,3.5,75.51,187.16,7.57,5.94
63.21.06.044.00,Самара,пашня,3.0,2023,Оз.пшеница мягкая,Лён масличный,,128.46,Скипетр,РС-3,Свои,классическая с плугом,3.5,242.41,198.28,8.91,6.05
63.21.06.045.00,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,69.03,Сириус,РСт,Покупные,классическая с плугом,5.0,241.82,199.83,7.59,6.6
63.21.06.046.00,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,103.39,Талисман,F1,Покупные,классическая с плугом,5.0,80.44,213.95,7.48,6.49
63.21.06.047.01,Самара,пашня,3.0,2023,Одн.тр.озимая тритикале корм,Горчица белая,,84.32,Слон,Без репродукции,Покупные,минимальная,2.0,170.97,178.2,8.45,6.08
63.21.06.047.02,Самара,пашня,3.0,2023,Одн.тр.озимая тритикале корм,Горчица белая,,110.16,Торнадо,РС-2,Покупные,минимальная,2.0,170.97,178.2,8.45,6.08
63.21.06.049.00,Самара,пашня,3.0,2023,Одн.тр.озимая тритикале корм,Горчица белая,,143.42,Слон,Без репродукции,Покупные,минимальная,2.0,222.48,205.7,9.3,6.27
63.21.06.050.00,Самара,пашня,3.0,2023,Одн.тр.озимая тритикале корм,Горчица белая,,144.46,(нет сорта),Без репродукции,Покупные,минимальная,2.0,213.86,195.25,8.58,6.6
63.21.06.051.01,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,79.49,Каскад 166,F1,Покупные,классическая с плугом,5.0,121.47,165.16,9.44,7.51
63.21.06.051.02,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,88.23,Вакула,РС-1,Покупные,нулевая с прямым посевом,3.0,121.47,165.16,9.44,7.51
63.21.06.052.00,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,63.16,Вакула,РС-1,Покупные,нулевая с прямым посевом,3.0,66.73,176.0,7.04,5.94
63.21.06.053.00,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,75.04,Каскад 166,РСт,Покупные,,5.0,91.67,171.23,7.7,6.05
63.21.06.054.01,Самара,пашня,3.0,2023,Кукуруза силос,Оз.пшеница мягкая,,79.16,Каскад 166,РСт,Покупные,классическая с плугом,5.0,79.67,202.71,7.28,6.57
63.21.06.054.02,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,108.15,(нет сорта),F1,Покупные,классическая с плугом,5.0,79.67,202.71,7.28,6.57
63.21.06.055.00,Самара,пашня,3.0,2023,Кукуруза силос,Лён масличный,,54.13,Каскад 166,F1,Покупные,классическая с плугом,5.0,70.4,202.95,7.37,6.55
63.21.06.056.00,Самара,пашня,3.0,2023,Кукуруза силос,Подсолнечник,,60.92,,РСт,Покупные,классическая с плугом,5.0,163.9,266.93,8.03,7.7
63.21.06.057.00,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,87.76,Вакула,РС-1,Покупные,классическая с плугом,3.0,182.46,302.5,10.45,7.59
63.21.06.074.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,3.36,Вега 87,РС-1,Покупные,,2.0,233.75,194.7,9.02,6.82
63.21.06.075.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,1.31,Вега 87,РС-1,Покупные,,2.0,213.4,209.0,9.57,6.71
63.21.06.076.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,2.23,Вега 87,РС-1,Покупные,,2.0,96.25,107.8,7.81,7.48
63.21.06.077.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,12.41,Вега 87,РС-1,Покупные,классическая с плугом,,172.15,165.0,7.7,7.7
63.21.06.079.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,7.54,Сарга,РС-1,Покупные,классическая с плугом,,82.5,137.5,7.7,6.6
63.21.06.080.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,10.79,Сарга,РС-1,Покупные,классическая с плугом,,244.2,200.2,7.59,6.6
63.21.06.081.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,4.56,,,,,2.0,72.6,212.3,7.48,5.94
63.21.06.082.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,5.1,Сарга,,Покупные,,,61.6,162.8,7.04,6.6
63.21.06.083.00,Самара,пашня,3.0,2023,Залежь,Залежь,,2.16,,,,,,209.55,200.2,9.02,6.38
63.21.06.084.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,11.28,Сарга,,Покупные,,,220.0,231.0,6.71,6.6
63.21.06.085.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,4.11,,,,,2.0,90.2,162.8,9.68,6.6
63.21.06.086.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,1.87,Сарга,,Покупные,,,66.0,205.7,9.13,6.05
63.21.06.088.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,1.82,Сарга,,Покупные,,,92.95,253.0,7.04,6.49
63.21.06.091.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,1.7,Сарга,,Покупные,,,82.5,184.8,9.46,6.6
63.21.06.093.00,Самара,пашня,5.0,2023,Кукуруза силос,Оз.пшеница мягкая,,78.55,Золотой початок 147 МВ,РСт,Покупные,классическая с плугом,5.0,285.27,198.0,6.93,7.92
63.21.06.094.00,Самара,пашня,,2023,Кукуруза силос,Оз.пшеница мягкая,,74.54,Кромвелл,РСт,Покупные,классическая с плугом,5.0,290.4,156.93,7.59,8.03
63.21.06.095.00,Самара,пашня,3.0,2023,Яр.ячмень,Подсолнечник,,12.75,Вакула,РС-1,Покупные,нулевая с прямым посевом,3.0,261.25,220.0,6.05,7.7
63.21.06.096.00,Самара,пашня,3.0,2023,Люцерна 1 г.ж.корм,Лён масличный,1.0,1.29,Сарга,,Покупные,,,440.0,517.0,8.69,6.6
16.13.12.001.00,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,34.82,,,,нулевая с прямым посевом,,241.45,220.0,10.34,6.05
16.13.12.002.00,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,73.09,,,,,,224.96,218.97,7.59,5.97
16.13.12.003.01,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,204.18,,,,классическая с плугом,,230.95,218.97,7.11,6.11
16.13.12.003.02,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,9.05,,,,,,230.95,218.97,7.11,6.11
16.13.12.004.00,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,44.83,,,,минимальная,,201.79,203.38,7.48,6.23
16.13.12.005.00,Татарстан,пашня,3.0,2023,"Не используется, чужая земля",Подсолнечник,,116.62,,,,,,173.53,220.0,9.46,7.1
16.13.12.006.00,Татарстан,пашня,3.0,2023,Пар,Подсолнечник,,76.41,,,Покупные,,,230.6,219.23,7.34,6.2
16.13.12.007.00,Татарстан,пашня,3.0,2023,Пар,Люцерна пр.лет корм,,42.36,,,,,,231.38,218.24,7.54,6.27
16.13.12.008.00,Татарстан,пашня,3.0,2023,Люцерна пр.лет корм,Люцерна пр.лет корм,5.0,10.0,,,,,3.4,247.5,220.0,7.7,7.48
16.13.12.009.00,Татарстан,пашня,3.0,2023,Люцерна пр.лет корм,Люцерна пр.лет корм,5.0,150.71,,,,,3.4,140.11,141.08,8.14,6.74
16.13.12.011.00,Татарстан,пашня,3.0,2023,Подсолнечник,Оз.пшеница мягкая,,28.61,Сузука,F1,Покупные,классическая с плугом,1.7,247.5,220.0,10.56,7.37
16.13.12.012.00,Татарстан,пашня,3.0,2023,Подсолнечник,Пар,,126.62,Сузука,F1,Покупные,классическая с плугом,1.7,247.5,216.33,8.58,7.33
16.13.12.013.00,Татарстан,пашня,3.0,2023,Пар,Подсолнечник,,152.83,,,,,,247.5,189.36,8.8,5.89
16.13.12.014.00,Татарстан,пашня,3.0,2023,Гречиха,Люцерна пр.лет корм,,3.74,Девятка,РС-1,Покупные,,1.53,247.5,220.0,9.13,6.16
